,Airport,Hour,AIRPORT_POS,AvgDelay,LowDelay,HighDelay,Count
1476,JAX,12,"{'lat': 30.494059999999998, 'lon': -81.68786}",-11.0,-21.0,-4.0,3.0
1997,OGG,12,"{'lat': 20.89865, 'lon': -156.43046}",20.33,8.0,29.0,3.0
2194,PIT,12,"{'lat': 40.49147, 'lon': -80.23286999999999}",4.0,-3.0,16.0,3.0
2410,SAV,12,"{'lat': 32.12758, 'lon': -81.20214}",27.33,-13.0,100.0,3.0
2539,SJC,12,"{'lat': 37.36186, 'lon': -121.92901}",-7.0,-15.0,0.0,3.0
2661,STT,12,"{'lat': 18.337310000000002, 'lon': -64.97336}",-5.0,-13.0,3.0,3.0
2743,TUS,12,"{'lat': 32.11608, 'lon': -110.94103}",22.33,16.0,29.0,3.0
488,BHM,12,"{'lat': 33.562940000000005, 'lon': -86.75355}",25.5,-14.0,65.0,2.0
502,BIL,12,"{'lat': 45.80766, 'lon': -108.54286}",19.5,-12.0,51.0,2.0
711,CHS,12,"{'lat': 32.89865, 'lon': -80.04051}",2.5,2.0,3.0,2.0
822,CPR,12,"{'lat': 42.908359999999995, 'lon': -106.46446999999999}",-2.5,-3.0,-2.0,2.0
828,CRP,12,"{'lat': 27.770359999999997, 'lon': -97.50121999999999}",5.5,1.0,10.0,2.0
1217,GRB,12,"{'lat': 44.48507, 'lon': -88.12959000000001}",63.0,8.0,118.0,2.0
1254,GSP,12,"{'lat': 34.89567, 'lon': -82.21885999999999}",-13.5,-19.0,-8.0,2.0
1334,HSV,12,"{'lat': 34.64045, 'lon': -86.77311}",0.0,-16.0,16.0,2.0
1457,JAC,12,"{'lat': 43.60732, 'lon': -110.73773999999999}",-6.5,-9.0,-4.0,2.0
1463,JAN,12,"{'lat': 32.311170000000004, 'lon': -90.07589}",14.0,-5.0,33.0,2.0
1624,LFT,12,"{'lat': 30.20528, 'lon': -91.98765999999999}",-3.5,-8.0,1.0,2.0
1671,LIH,12,"{'lat': 21.97598, 'lon': -159.33896000000001}",-6.5,-18.0,5.0,2.0
1708,MAF,12,"{'lat': 31.942529999999998, 'lon': -102.20191}",8.0,-11.0,27.0,2.0
1783,MEM,12,"{'lat': 35.04242, 'lon': -89.97667}",-1.5,-14.0,11.0,2.0
1907,MSN,12,"{'lat': 43.13986, 'lon': -89.33751}",0.0,-18.0,18.0,2.0
2245,PVD,12,"{'lat': 41.724, 'lon': -71.42822}",-9.0,-12.0,-6.0,2.0
2323,RNO,12,"{'lat': 39.49858, 'lon': -119.76806}",0.5,-4.0,5.0,2.0
2423,SBA,12,"{'lat': 34.42621, 'lon': -119.84037}",5.5,1.0,10.0,2.0
2522,SHV,12,"{'lat': 32.44663, 'lon': -93.8256}",39.5,18.0,61.0,2.0
2671,SUN,12,"{'lat': 43.50484, 'lon': -114.29659}",62.0,42.0,82.0,2.0
332,ACY,12,"{'lat': 39.45758, 'lon': -74.57717}",-14.0,-14.0,-14.0,1.0
379,ANC,12,"{'lat': 61.174319999999994, 'lon': -149.99618999999998}",-10.0,-10.0,-10.0,1.0
395,ASE,12,"{'lat': 39.22316, 'lon': -106.86885}",53.0,53.0,53.0,1.0
428,ATW,12,"{'lat': 44.25741, 'lon': -88.51948}",-5.0,-5.0,-5.0,1.0
476,BET,12,"{'lat': 60.77978, 'lon': -161.838}",-5.0,-5.0,-5.0,1.0
478,BFL,12,"{'lat': 35.4336, 'lon': -119.05677}",-9.0,-9.0,-9.0,1.0
513,BJI,12,"{'lat': 47.50942, 'lon': -94.93372}",-21.0,-21.0,-21.0,1.0
520,BMI,12,"{'lat': 40.477990000000005, 'lon': -88.91595}",69.0,69.0,69.0,1.0
620,BUF,12,"{'lat': 42.94052, 'lon': -78.73217}",23.0,23.0,23.0,1.0
669,BZN,12,"{'lat': 45.7769, 'lon': -111.15301000000001}",6.0,6.0,6.0,1.0
687,CAK,12,"{'lat': 40.916309999999996, 'lon': -81.44247}",-22.0,-22.0,-22.0,1.0
699,CHA,12,"{'lat': 35.035270000000004, 'lon': -85.20379}",1.0,1.0,1.0,1.0
722,CID,12,"{'lat': 41.88459, 'lon': -91.71087}",-15.0,-15.0,-15.0,1.0
736,CLD,12,"{'lat': 33.12723, 'lon': -117.27873000000001}",1.0,1.0,1.0,1.0
806,COD,12,"{'lat': 44.52019, 'lon': -109.0238}",3.0,3.0,3.0,1.0
819,COU,12,"{'lat': 38.818090000000005, 'lon': -92.21963000000001}",8.0,8.0,8.0,1.0
883,DAY,12,"{'lat': 39.90238, 'lon': -84.21938}",-23.0,-23.0,-23.0,1.0
1012,EGE,12,"{'lat': 39.64257, 'lon': -106.9177}",11.0,11.0,11.0,1.0
1019,EKO,12,"{'lat': 40.82493, 'lon': -115.7917}",-26.0,-26.0,-26.0,1.0
1027,ELP,12,"{'lat': 31.80667, 'lon': -106.37781000000001}",0.0,0.0,0.0,1.0
1045,EUG,12,"{'lat': 44.123259999999995, 'lon': -123.21869}",4.0,4.0,4.0,1.0
1093,FAI,12,"{'lat': 64.81368, 'lon': -147.85967}",-2.0,-2.0,-2.0,1.0
1097,FAR,12,"{'lat': 46.91935, 'lon': -96.81499000000001}",-3.0,-3.0,-3.0,1.0
1122,FCA,12,"{'lat': 48.3114, 'lon': -114.25506999999999}",5.0,5.0,5.0,1.0
1151,FNT,12,"{'lat': 42.9655, 'lon': -83.74346}",-18.0,-18.0,-18.0,1.0
1159,FSD,12,"{'lat': 43.58135, 'lon': -96.7417}",-9.0,-9.0,-9.0,1.0
1173,FWA,12,"{'lat': 40.97847, 'lon': -85.19515}",-9.0,-9.0,-9.0,1.0
1185,GEG,12,"{'lat': 47.619859999999996, 'lon': -117.53383999999998}",-9.0,-9.0,-9.0,1.0
1203,GNV,12,"{'lat': 29.69006, 'lon': -82.27178}",-19.0,-19.0,-19.0,1.0
1224,GRK,12,"{'lat': 31.0649, 'lon': -97.8278}",-9.0,-9.0,-9.0,1.0
1233,GRR,12,"{'lat': 42.88082, 'lon': -85.52277}",27.0,27.0,27.0,1.0
1261,GTF,12,"{'lat': 47.482, 'lon': -111.37069}",-8.0,-8.0,-8.0,1.0
1266,GUC,12,"{'lat': 38.53396, 'lon': -106.93318000000001}",95.0,95.0,95.0,1.0
1274,HIB,12,"{'lat': 47.3866, 'lon': -92.83899}",19.0,19.0,19.0,1.0
1276,HLN,12,"{'lat': 46.60682, 'lon': -111.98275}",-2.0,-2.0,-2.0,1.0
1328,HRL,12,"{'lat': 26.228509999999996, 'lon': -97.65439}",-3.0,-3.0,-3.0,1.0
1341,HYS,12,"{'lat': 38.84494, 'lon': -99.27403000000001}",-23.0,-23.0,-23.0,1.0
1395,IDA,12,"{'lat': 43.514559999999996, 'lon': -112.07016999999999}",126.0,126.0,126.0,1.0
1406,IMT,12,"{'lat': 45.81835, 'lon': -88.11454}",-36.0,-36.0,-36.0,1.0
1424,INL,12,"{'lat': 48.56619, 'lon': -93.40307}",-9.0,-9.0,-9.0,1.0
1431,ISP,12,"{'lat': 40.79524, 'lon': -73.10021}",-2.0,-2.0,-2.0,1.0
1446,ITO,12,"{'lat': 19.72026, 'lon': -155.04847}",-5.0,-5.0,-5.0,1.0
1516,JNU,12,"{'lat': 58.35496, 'lon': -134.57628}",-14.0,-14.0,-14.0,1.0
1527,KOA,12,"{'lat': 19.738770000000002, 'lon': -156.04563000000002}",3.0,3.0,3.0,1.0
1540,KTN,12,"{'lat': 55.35556999999999, 'lon': -131.71374}",-6.0,-6.0,-6.0,1.0
1600,LBB,12,"{'lat': 33.66364, 'lon': -101.82278000000001}",145.0,145.0,145.0,1.0
1654,LGB,12,"{'lat': 33.81772, 'lon': -118.15161}",-9.0,-9.0,-9.0,1.0
1684,LIT,12,"{'lat': 34.7294, 'lon': -92.22425}",11.0,11.0,11.0,1.0
1795,MFE,12,"{'lat': 26.175829999999998, 'lon': -98.23861}",11.0,11.0,11.0,1.0
1809,MGM,12,"{'lat': 32.30064, 'lon': -86.39398}",-6.0,-6.0,-6.0,1.0
1814,MHK,12,"{'lat': 39.14097, 'lon': -96.67083000000001}",-9.0,-9.0,-9.0,1.0
1819,MHT,12,"{'lat': 42.93452, 'lon': -71.43706}",-11.0,-11.0,-11.0,1.0
1872,MLI,12,"{'lat': 41.44853, 'lon': -90.50754}",-9.0,-9.0,-9.0,1.0
1887,MOB,12,"{'lat': 30.69142, 'lon': -88.24283}",-17.0,-17.0,-17.0,1.0
1895,MOT,12,"{'lat': 48.25938, 'lon': -101.28033}",29.0,29.0,29.0,1.0
2024,OMA,12,"{'lat': 41.30252, 'lon': -95.89416999999999}",-37.0,-37.0,-37.0,1.0
2187,PIH,12,"{'lat': 42.91131, 'lon': -112.59586000000002}",4.0,4.0,4.0,1.0
2210,PNS,12,"{'lat': 30.473309999999998, 'lon': -87.18744000000001}",-19.0,-19.0,-19.0,1.0
2257,PWM,12,"{'lat': 43.64617, 'lon': -70.30875}",-6.0,-6.0,-6.0,1.0
2297,RHI,12,"{'lat': 45.631190000000004, 'lon': -89.46745}",-7.0,-7.0,-7.0,1.0
2303,RIC,12,"{'lat': 37.50517, 'lon': -77.31967}",-18.0,-18.0,-18.0,1.0
2339,ROC,12,"{'lat': 43.11887, 'lon': -77.67238}",-16.0,-16.0,-16.0,1.0
2350,RST,12,"{'lat': 43.90883, 'lon': -92.49799}",-12.0,-12.0,-12.0,1.0
2370,SAF,12,"{'lat': 35.61678, 'lon': -106.08814}",-6.0,-6.0,-6.0,1.0
2519,SGU,12,"{'lat': 37.090579999999996, 'lon': -113.59306000000001}",20.0,20.0,20.0,1.0
2688,TLH,12,"{'lat': 30.39653, 'lon': -84.35033}",-14.0,-14.0,-14.0,1.0
2693,TOL,12,"{'lat': 41.58681, 'lon': -83.80783000000001}",-17.0,-17.0,-17.0,1.0
2719,TTN,12,"{'lat': 40.27669, 'lon': -74.81347}",-18.0,-18.0,-18.0,1.0
2777,VEL,12,"{'lat': 40.4409, 'lon': -109.50992}",-9.0,-9.0,-9.0,1.0
416,ATL,13,"{'lat': 33.640440000000005, 'lon': -84.42694}",-10.47,-30.0,15.0,57.0
1587,LAX,13,"{'lat': 33.94254, 'lon': -118.40807}",4.95,-23.0,123.0,38.0
925,DEN,13,"{'lat': 39.85841, 'lon': -104.667}",8.35,-25.0,268.0,37.0
948,DFW,13,"{'lat': 32.89595, 'lon': -97.0372}",13.92,-21.0,147.0,36.0
2068,ORD,13,"{'lat': 41.9796, 'lon': -87.90446}",-5.55,-31.0,71.0,33.0
1562,LAS,13,"{'lat': 36.08036, 'lon': -115.15233}",7.12,-31.0,118.0,32.0
2500,SFO,13,"{'lat': 37.619, 'lon': -122.37483999999999}",13.61,-34.0,306.0,28.0
768,CLT,13,"{'lat': 35.214009999999995, 'lon': -80.94313000000001}",-3.54,-21.0,47.0,24.0
2170,PHX,13,"{'lat': 33.43417, 'lon': -112.00806000000001}",4.75,-15.0,58.0,24.0
1375,IAH,13,"{'lat': 29.98047, 'lon': -95.33972}",3.73,-23.0,40.0,22.0
996,DTW,13,"{'lat': 42.21206, 'lon': -83.34884}",-7.86,-28.0,4.0,21.0
1744,MCO,13,"{'lat': 28.428890000000003, 'lon': -81.31603}",0.2,-21.0,99.0,20.0
1929,MSP,13,"{'lat': 44.88055, 'lon': -93.21692}",-5.25,-31.0,31.0,20.0
2580,SLC,13,"{'lat': 40.78839, 'lon': -111.97776999999999}",-1.45,-28.0,46.0,20.0
655,BWI,13,"{'lat': 39.1754, 'lon': -76.6682}",3.84,-33.0,310.0,19.0
1072,EWR,13,"{'lat': 40.6925, 'lon': -74.16866}",-14.5,-42.0,6.0,18.0
2477,SEA,13,"{'lat': 47.44898, 'lon': -122.30931000000001}",-11.39,-26.0,6.0,18.0
902,DCA,13,"{'lat': 38.85208, 'lon': -77.03772}",-10.19,-25.0,13.0,16.0
2381,SAN,13,"{'lat': 32.73356, 'lon': -117.18966}",1.44,-20.0,46.0,16.0
1638,LGA,13,"{'lat': 40.77724, 'lon': -73.87261}",-13.07,-29.0,4.0,15.0
1840,MIA,13,"{'lat': 25.79325, 'lon': -80.29056}",-7.0,-28.0,19.0,15.0
2147,PHL,13,"{'lat': 39.87195, 'lon': -75.24114}",-7.6,-27.0,37.0,15.0
1500,JFK,13,"{'lat': 40.63975, 'lon': -73.77893}",1.5,-30.0,102.0,14.0
2560,SJU,13,"{'lat': 18.439420000000002, 'lon': -66.00183}",10.93,-31.0,310.0,14.0
567,BOS,13,"{'lat': 42.36435, 'lon': -71.00518000000001}",8.46,-29.0,129.0,13.0
1305,HOU,13,"{'lat': 29.64542, 'lon': -95.27889}",15.08,-21.0,125.0,12.0
2702,TPA,13,"{'lat': 27.97547, 'lon': -82.53325}",-6.25,-26.0,44.0,12.0
1139,FLL,13,"{'lat': 26.07258, 'lon': -80.15275}",-5.82,-26.0,29.0,11.0
1766,MDW,13,"{'lat': 41.78598, 'lon': -87.75242}",-7.6,-15.0,2.0,10.0
2599,SMF,13,"{'lat': 38.69542, 'lon': -121.59076999999999}",4.1,-13.0,32.0,10.0
2618,SNA,13,"{'lat': 33.67566, 'lon': -117.86822}",8.25,-20.0,51.0,8.0
438,AUS,13,"{'lat': 30.19453, 'lon': -97.66986999999999}",5.14,-7.0,25.0,7.0
869,DAL,13,"{'lat': 32.84711, 'lon': -96.85177}",2.57,-16.0,39.0,7.0
1946,MSY,13,"{'lat': 29.99339, 'lon': -90.25803}",-4.86,-22.0,10.0,7.0
1979,OAK,13,"{'lat': 37.72129, 'lon': -122.22072}",1.86,-21.0,35.0,7.0
2540,SJC,13,"{'lat': 37.36186, 'lon': -121.92901}",-2.14,-14.0,13.0,7.0
308,ABQ,13,"{'lat': 35.04022, 'lon': -106.60918999999998}",24.17,-13.0,50.0,6.0
1413,IND,13,"{'lat': 39.71733, 'lon': -86.29438}",-13.83,-35.0,-2.0,6.0
1998,OGG,13,"{'lat': 20.89865, 'lon': -156.43046}",1.17,-8.0,9.0,6.0
2124,PDX,13,"{'lat': 45.58872, 'lon': -122.5975}",-3.67,-12.0,13.0,6.0
2324,RNO,13,"{'lat': 39.49858, 'lon': -119.76806}",-4.17,-22.0,42.0,6.0
2359,RSW,13,"{'lat': 26.536170000000002, 'lon': -81.75516999999999}",-6.67,-20.0,17.0,6.0
531,BNA,13,"{'lat': 36.12448, 'lon': -86.67818}",27.0,-14.0,166.0,5.0
636,BUR,13,"{'lat': 34.20062, 'lon': -118.3585}",5.8,-16.0,40.0,5.0
746,CLE,13,"{'lat': 41.41089, 'lon': -81.8494}",-15.4,-23.0,-6.0,5.0
849,CVG,13,"{'lat': 39.04614, 'lon': -84.66216999999999}",-3.4,-14.0,10.0,5.0
1288,HNL,13,"{'lat': 21.31869, 'lon': -157.92241}",12.6,-17.0,58.0,5.0
1351,IAD,13,"{'lat': 38.94453, 'lon': -77.45581}",-14.2,-26.0,9.0,5.0
1855,MKE,13,"{'lat': 42.94722, 'lon': -87.89658}",-2.0,-12.0,8.0,5.0
2195,PIT,13,"{'lat': 40.49147, 'lon': -80.23286999999999}",-9.2,-27.0,10.0,5.0
2230,PSP,13,"{'lat': 33.82922, 'lon': -116.50625}",6.4,0.0,12.0,5.0
2398,SAT,13,"{'lat': 29.533690000000004, 'lon': -98.46978}",3.4,-13.0,18.0,5.0
2744,TUS,13,"{'lat': 32.11608, 'lon': -110.94103}",17.4,-4.0,52.0,5.0
465,BDL,13,"{'lat': 41.93887, 'lon': -72.68323000000001}",-11.75,-27.0,1.0,4.0
785,CMH,13,"{'lat': 39.99799, 'lon': -82.89188}",-10.5,-22.0,6.0,4.0
1722,MCI,13,"{'lat': 39.29761, 'lon': -94.71391}",5.0,-11.0,32.0,4.0
2025,OMA,13,"{'lat': 41.30252, 'lon': -95.89416999999999}",-1.25,-9.0,19.0,4.0
2044,ONT,13,"{'lat': 34.056, 'lon': -117.60118999999999}",1.25,-9.0,9.0,4.0
2285,RDU,13,"{'lat': 35.87764, 'lon': -78.78747}",-9.5,-15.0,-2.0,4.0
2648,STL,13,"{'lat': 38.747690000000006, 'lon': -90.35999}",-8.5,-17.0,-2.0,4.0
2662,STT,13,"{'lat': 18.337310000000002, 'lon': -64.97336}",-23.0,-37.0,-5.0,4.0
1028,ELP,13,"{'lat': 31.80667, 'lon': -106.37781000000001}",19.67,3.0,44.0,3.0
1107,FAT,13,"{'lat': 36.77619, 'lon': -119.71813999999999}",-12.0,-25.0,9.0,3.0
1458,JAC,13,"{'lat': 43.60732, 'lon': -110.73773999999999}",-16.33,-25.0,-7.0,3.0
2103,PBI,13,"{'lat': 26.683159999999997, 'lon': -80.09559}",-5.67,-15.0,9.0,3.0
2767,TYS,13,"{'lat': 35.812490000000004, 'lon': -83.99286}",0.67,-8.0,10.0,3.0
351,ALB,13,"{'lat': 42.74812, 'lon': -73.80298}",-12.5,-24.0,-1.0,2.0
380,ANC,13,"{'lat': 61.174319999999994, 'lon': -149.99618999999998}",-14.0,-21.0,-7.0,2.0
546,BOI,13,"{'lat': 43.564440000000005, 'lon': -116.22278}",-8.5,-18.0,1.0,2.0
600,BTR,13,"{'lat': 30.53316, 'lon': -91.14963}",2.5,1.0,4.0,2.0
670,BZN,13,"{'lat': 45.7769, 'lon': -111.15301000000001}",27.0,-13.0,67.0,2.0
688,CAK,13,"{'lat': 40.916309999999996, 'lon': -81.44247}",-4.5,-5.0,-4.0,2.0
723,CID,13,"{'lat': 41.88459, 'lon': -91.71087}",9.0,-4.0,22.0,2.0
1013,EGE,13,"{'lat': 39.64257, 'lon': -106.9177}",-15.0,-19.0,-11.0,2.0
1046,EUG,13,"{'lat': 44.123259999999995, 'lon': -123.21869}",-15.5,-20.0,-11.0,2.0
1186,GEG,13,"{'lat': 47.619859999999996, 'lon': -117.53383999999998}",20.5,-15.0,56.0,2.0
1218,GRB,13,"{'lat': 44.48507, 'lon': -88.12959000000001}",14.0,4.0,24.0,2.0
1387,ICT,13,"{'lat': 37.64996, 'lon': -97.43305}",5.0,-9.0,19.0,2.0
1403,ILM,13,"{'lat': 34.27061, 'lon': -77.90256}",-9.5,-14.0,-5.0,2.0
1464,JAN,13,"{'lat': 32.311170000000004, 'lon': -90.07589}",12.0,-15.0,39.0,2.0
1477,JAX,13,"{'lat': 30.494059999999998, 'lon': -81.68786}",-9.5,-12.0,-7.0,2.0
1517,JNU,13,"{'lat': 58.35496, 'lon': -134.57628}",12.5,2.0,23.0,2.0
1528,KOA,13,"{'lat': 19.738770000000002, 'lon': -156.04563000000002}",-6.5,-18.0,5.0,2.0
1672,LIH,13,"{'lat': 21.97598, 'lon': -159.33896000000001}",11.0,-1.0,23.0,2.0
1685,LIT,13,"{'lat': 34.7294, 'lon': -92.22425}",-1.5,-11.0,8.0,2.0
1802,MFR,13,"{'lat': 42.37423, 'lon': -122.8735}",24.0,-13.0,61.0,2.0
2081,ORF,13,"{'lat': 36.89461, 'lon': -76.20121999999999}",-8.5,-9.0,-8.0,2.0
2219,PSC,13,"{'lat': 46.26468, 'lon': -119.11903000000001}",-2.5,-16.0,11.0,2.0
2457,SDF,13,"{'lat': 38.17439, 'lon': -85.736}",-4.5,-8.0,-1.0,2.0
2636,SRQ,13,"{'lat': 27.395329999999998, 'lon': -82.55411}",-20.0,-30.0,-10.0,2.0
2728,TUL,13,"{'lat': 36.198370000000004, 'lon': -95.88824}",1.0,0.0,2.0,2.0
318,ABR,13,"{'lat': 45.449059999999996, 'lon': -98.42183}",-8.0,-8.0,-8.0,1.0
325,ACV,13,"{'lat': 40.978120000000004, 'lon': -124.10862}",-3.0,-3.0,-3.0,1.0
392,APN,13,"{'lat': 45.078070000000004, 'lon': -83.56029000000001}",42.0,42.0,42.0,1.0
396,ASE,13,"{'lat': 39.22316, 'lon': -106.86885}",-2.0,-2.0,-2.0,1.0
457,AZO,13,"{'lat': 42.23488, 'lon': -85.55206}",-15.0,-15.0,-15.0,1.0
479,BFL,13,"{'lat': 35.4336, 'lon': -119.05677}",-20.0,-20.0,-20.0,1.0
489,BHM,13,"{'lat': 33.562940000000005, 'lon': -86.75355}",5.0,5.0,5.0,1.0
508,BIS,13,"{'lat': 46.77411, 'lon': -100.74672}",2.0,2.0,2.0,1.0
588,BRD,13,"{'lat': 46.397859999999994, 'lon': -94.13723}",-7.0,-7.0,-7.0,1.0
621,BUF,13,"{'lat': 42.94052, 'lon': -78.73217}",15.0,15.0,15.0,1.0
676,CAE,13,"{'lat': 33.93884, 'lon': -81.11954}",5.0,5.0,5.0,1.0
704,CHO,13,"{'lat': 38.13864, 'lon': -78.45286}",104.0,104.0,104.0,1.0
712,CHS,13,"{'lat': 32.89865, 'lon': -80.04051}",-17.0,-17.0,-17.0,1.0
732,CIU,13,"{'lat': 46.25075, 'lon': -84.47239}",-6.0,-6.0,-6.0,1.0
757,CLL,13,"{'lat': 30.588590000000003, 'lon': -96.36381999999999}",-11.0,-11.0,-11.0,1.0
797,CMI,13,"{'lat': 40.03925, 'lon': -88.27806}",20.0,20.0,20.0,1.0
811,COS,13,"{'lat': 38.80581, 'lon': -104.70025}",23.0,23.0,23.0,1.0
829,CRP,13,"{'lat': 27.770359999999997, 'lon': -97.50121999999999}",6.0,6.0,6.0,1.0
837,CRW,13,"{'lat': 38.37315, 'lon': -81.59319}",5.0,5.0,5.0,1.0
861,DAB,13,"{'lat': 29.179920000000003, 'lon': -81.05806}",-12.0,-12.0,-12.0,1.0
884,DAY,13,"{'lat': 39.90238, 'lon': -84.21938}",-2.0,-2.0,-2.0,1.0
978,DSM,13,"{'lat': 41.534929999999996, 'lon': -93.66068}",-8.0,-8.0,-8.0,1.0
1007,DVL,13,"{'lat': 48.11425, 'lon': -98.90878000000001}",133.0,133.0,133.0,1.0
1041,ESC,13,"{'lat': 45.72267, 'lon': -87.09373000000001}",-16.0,-16.0,-16.0,1.0
1085,EYW,13,"{'lat': 24.55611, 'lon': -81.75956}",-4.0,-4.0,-4.0,1.0
1152,FNT,13,"{'lat': 42.9655, 'lon': -83.74346}",-5.0,-5.0,-5.0,1.0
1160,FSD,13,"{'lat': 43.58135, 'lon': -96.7417}",5.0,5.0,5.0,1.0
1178,GCC,13,"{'lat': 44.3489, 'lon': -105.53936000000002}",7.0,7.0,7.0,1.0
1181,GCK,13,"{'lat': 37.92752, 'lon': -100.72440999999999}",10.0,10.0,10.0,1.0
1204,GNV,13,"{'lat': 29.69006, 'lon': -82.27178}",17.0,17.0,17.0,1.0
1210,GPT,13,"{'lat': 30.40728, 'lon': -89.07009000000001}",3.0,3.0,3.0,1.0
1225,GRK,13,"{'lat': 31.0649, 'lon': -97.8278}",18.0,18.0,18.0,1.0
1234,GRR,13,"{'lat': 42.88082, 'lon': -85.52277}",-8.0,-8.0,-8.0,1.0
1245,GSO,13,"{'lat': 36.09775, 'lon': -79.9373}",-15.0,-15.0,-15.0,1.0
1272,HDN,13,"{'lat': 40.48118, 'lon': -107.21766000000001}",32.0,32.0,32.0,1.0
1319,HPN,13,"{'lat': 41.066959999999995, 'lon': -73.70756999999999}",-19.0,-19.0,-19.0,1.0
1329,HRL,13,"{'lat': 26.228509999999996, 'lon': -97.65439}",32.0,32.0,32.0,1.0
1396,IDA,13,"{'lat': 43.514559999999996, 'lon': -112.07016999999999}",15.0,15.0,15.0,1.0
1427,ISN,13,"{'lat': 48.17794, 'lon': -103.64235}",-19.0,-19.0,-19.0,1.0
1432,ISP,13,"{'lat': 40.79524, 'lon': -73.10021}",1.0,1.0,1.0,1.0
1545,LAN,13,"{'lat': 42.7787, 'lon': -84.58736}",-14.0,-14.0,-14.0,1.0
1550,LAR,13,"{'lat': 41.31205, 'lon': -105.67499}",17.0,17.0,17.0,1.0
1601,LBB,13,"{'lat': 33.66364, 'lon': -101.82278000000001}",-3.0,-3.0,-3.0,1.0
1610,LCH,13,"{'lat': 30.1261, 'lon': -93.2234}",-7.0,-7.0,-7.0,1.0
1614,LEX,13,"{'lat': 38.036970000000004, 'lon': -84.60539}",-15.0,-15.0,-15.0,1.0
1655,LGB,13,"{'lat': 33.81772, 'lon': -118.15161}",-13.0,-13.0,-13.0,1.0
1705,LSE,13,"{'lat': 43.87938, 'lon': -91.25654}",-17.0,-17.0,-17.0,1.0
1820,MHT,13,"{'lat': 42.93452, 'lon': -71.43706}",6.0,6.0,6.0,1.0
1869,MLB,13,"{'lat': 28.10275, 'lon': -80.64581}",-14.0,-14.0,-14.0,1.0
1888,MOB,13,"{'lat': 30.69142, 'lon': -88.24283}",0.0,0.0,0.0,1.0
1916,MSO,13,"{'lat': 46.916309999999996, 'lon': -114.09056000000001}",-15.0,-15.0,-15.0,1.0
1958,MTJ,13,"{'lat': 38.50887, 'lon': -107.89383000000001}",-9.0,-9.0,-9.0,1.0
1964,MYR,13,"{'lat': 33.67975, 'lon': -78.92833}",9.0,9.0,9.0,1.0
2206,PLN,13,"{'lat': 45.57093, 'lon': -84.79672}",126.0,126.0,126.0,1.0
2246,PVD,13,"{'lat': 41.724, 'lon': -71.42822}",-18.0,-18.0,-18.0,1.0
2263,RAP,13,"{'lat': 44.045320000000004, 'lon': -103.05736999999999}",-11.0,-11.0,-11.0,1.0
